Time,Evap Time (s),Mass (kg),Major Axis (m),Eff Diameter (m),Perimeter (m),Snowflake Area (m^2),Rectangle Area (m^2),Water Droplet Area (m^2),Spherical Density (kg/m^3),Heat Flux Density (kg/m^3),Heat Flux Volume (m^3),Spherical Volume (m^3),Delta Temp Max,Delta Temp Mean,Complexity,SDI,PBP SWE (mm),FBF SWE (mm),PBP SWE Accumulation (mm),FBF SWE Accumulation (mm),PBP Snow (mm),FBF Snow (mm),PBP Snow Accumulation (mm),FBF Snow Accumulation (mm),SWE factor,Delta Temp Range,Area Range,Delta Temp Flag,Area Flag,Missing Data
24-Mar-2026 09:52:02.133,0.933333333333333,1.31685905718954e-07,0.00275324159578341,0.00214956231331695,0.00645414,3.629025e-06,5.64515e-06,3.12932255163848e-07,25.3976241350369,105.086352657005,1.25312090856144e-09,5.18496946875e-09,79.6078431372549,37.3669467787115,1.55555555555556,11.5968390605816,1.38852763327553e-05,1.66220185466702e-05,0.00150483273865102,0.00180143031309268,0.00013213206074509,0.000158174854549605,0.0242984955258231,0.0290876489316701,1.19709670505145,51.7450980392157,3.4274125e-06,0,0,0
24-Mar-2026 09:52:02.266,1.4,1.15758254673203e-07,0.00232431387941615,0.0019622729462778,0.0053171725,3.0241875e-06,3.52821875e-06,2.87160993096035e-07,29.3479408975851,48.3103110690036,2.39613970830907e-09,3.94433991390271e-09,98.3725490196078,57.1605975723622,1.16666666666667,10.5313311094053,1.22058267751545e-05,1.46115550149662e-05,0.00151703856542617,0.00181604186810764,0.000252654692239932,0.00030245209959621,0.024551150218063,0.0293901010312663,1.19709670505145,84.156862745098,2.822575e-06,0,0,0
24-Mar-2026 09:52:02.266,1.53333333333333,1.73790238545752e-07,0.00281902680766611,0.00245610946035668,0.0068926075,4.73789375e-06,5.64515e-06,3.76508153946024e-07,22.4691239572237,59.554734399108,2.91815991288099e-09,7.73462458423435e-09,89.2745098039216,40.5703324808184,1.19148936170213,12.583774615089,1.83248577208661e-05,2.19366267981854e-05,0.00153536342314704,0.00183797849490583,0.000307697749066623,0.000368343961559402,0.0248588479671296,0.0297584449928257,1.19709670505145,80.1764705882353,4.33466875e-06,0,0,0
24-Mar-2026 09:52:02.333,1.66666666666667,3.47611048398693e-07,0.00699682805811091,0.00314372212463941,0.0149221825,7.76208125e-06,2.0564475e-05,5.97704484325286e-07,21.4321150273443,67.7549208315818,5.13041774873811e-09,1.62191667950266e-08,89.2745098039216,40.0541176470588,2.64935064935065,12.986486555747,3.66529389533591e-05,4.3877112451518e-05,0.0015720163621004,0.00188185560735735,0.000540963497610266,0.000647585620542355,0.0253998114647399,0.0304060306133681,1.19709670505145,65.9607843137255,7.56046875e-06,0,0,0
24-Mar-2026 09:52:02.399,0.4,3.20463727614379e-08,0.00119493770811713,0.00107478115665848,0.00237363,9.0725625e-07,9.0725625e-07,1.21976655130907e-07,49.4450321523898,152.280834232291,2.10442587361677e-10,6.4812118359375e-10,93.8235294117647,58.5686274509804,1,7.43794990136695,3.37904606286959e-06,4.04504490807825e-06,0.00157539540816327,0.00188590065226542,2.21895688968657e-05,2.656305981295e-05,0.0254220010336368,0.030432593673181,1.19709670505145,47.1960784313725,7.0564375e-07,0,0,0
24-Mar-2026 09:52:02.399,0.133333333333333,1.27176637908497e-08,0.0016350921998058,0.00134048761799221,0.00342138,1.4112875e-06,2.016125e-06,6.58712178503929e-08,10.1139973109055,103.935683364255,1.22360900310619e-10,1.25743199250575e-09,89.2745098039216,65.6764705882353,1.42857142857143,21.4249492578887,1.34098083677916e-06,1.60528374124546e-06,0.00157673638900004,0.00188750593600667,1.29020254966673e-05,1.54449722105502e-05,0.0254349030591334,0.0304480386453916,1.19709670505145,47.1960784313726,1.0080625e-06,0,0,0
24-Mar-2026 09:52:02.533,0.266666666666667,1.69670754901961e-08,0.00109985226280624,0.000877555139657192,0.00175133,6.048375e-07,6.048375e-07,7.98292644904739e-08,48.093641779861,174.219114219114,9.73892880023296e-11,3.52792486954085e-10,70.5098039215686,60.985294117647,1,7.57663876600261,1.7890489529145e-06,2.14166460670969e-06,0.00157852543795296,0.00188964760061338,1.0268959068776e-05,1.229293706554e-05,0.0254451720182022,0.0304603315824571,1.19709670505145,18.7647058823529,2.016125e-07,0,0,0
24-Mar-2026 09:52:02.533,0.2,1.32220903594771e-08,0.00121593242685055,0.00107478115665848,0.00237363,9.0725625e-07,9.0725625e-07,6.76016890433135e-08,20.400645271556,138.674603174603,9.53461560861968e-11,6.4812118359375e-10,84.156862745098,53.0718954248366,1,13.4206151183398,1.39416877862256e-06,1.66895485117467e-06,0.00157991960673158,0.00189131655546455,1.00535263610395e-05,1.20350432809482e-05,0.0254552255445633,0.0304723666257381,1.19709670505145,46.6274509803922,4.03225e-07,0,0,0
24-Mar-2026 09:52:02.666,0.133333333333333,1.20374522058824e-08,0.0011593460800526,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,6.35009930544985e-08,22.1619077629874,130.389344262295,9.23192939882224e-11,5.43159566162717e-10,98.3725490196078,86.7156862745098,1.125,12.6998013922063,1.26925770308123e-06,1.51942421421971e-06,0.00158118886443466,0.00189283597967877,9.73436679402234e-06,1.16529784148864e-05,0.0254649599113573,0.030484019604153,1.19709670505145,23.3137254901961,5.0403125e-07,0,0,0
24-Mar-2026 09:52:02.666,0.8,1.00281530408497e-07,0.00181613132025552,0.00164175533529989,0.004219575,2.11693125e-06,2.52015625e-06,2.60958492731013e-07,43.4109768675293,123.253441220238,8.13620531935547e-10,2.31005007591768e-09,89.2745098039216,48.5228758169935,1.19047619047619,8.11213778806602,1.05739240140501e-05,1.26580095966837e-05,0.00159176278844871,0.00190549398927546,8.57900916142035e-05,0.000102699035997425,0.0255507500029715,0.0305867186401504,1.19709670505145,56.2941176470588,1.8145125e-06,0,0,0
24-Mar-2026 09:52:02.666,0.666666666666667,5.27890046895425e-08,0.0017842128422019,0.0014330415422113,0.00377317,1.6129e-06,2.016125e-06,1.70132172963347e-07,34.3614156073628,92.8656815761448,5.68444701999612e-10,1.53628725e-09,79.6078431372549,53.3941176470588,1.25,9.4802762576099,5.5661987017029e-06,6.66327812547019e-06,0.00159732898715042,0.00191215726740093,5.99381666858162e-05,7.1751781846415e-05,0.0256106881696573,0.0306584704219968,1.19709670505145,51.7450980392157,1.209675e-06,0,0,0
24-Mar-2026 09:52:02.666,0.933333333333333,1.66705338104575e-07,0.00315326153469138,0.00277507301370388,0.0080794225,6.048375e-06,7.25805e-06,3.6620460757458e-07,14.9427378987105,139.07904040404,1.1986373907979e-09,1.11562780017015e-08,46.6274509803922,21.4453781512605,1.2,16.5163814842723,1.75778089013383e-05,2.10423371178161e-05,0.00161490679605175,0.00193319960451874,0.000126387188538782,0.000151297686960492,0.0257370753581961,0.0308097681089573,1.19709670505145,32.4117647058824,4.8387e-06,0,0,0
24-Mar-2026 09:52:02.799,1.06666666666667,1.32526616666667e-07,0.00233585286141684,0.00199470940729476,0.0055902225,3.12499375e-06,4.2338625e-06,3.14262726233383e-07,31.9866028253255,78.0315451791125,1.69837232317349e-09,4.14319136640975e-09,98.3725490196078,51.4607843137255,1.35483870967742,9.94388926569443,1.39739229024943e-05,1.67281370632189e-05,0.00162888071895425,0.00194992774158196,0.000179080433053309,0.000214376596347303,0.0259161557912494,0.0310241447053046,1.19709670505145,75.0588235294118,2.92338125e-06,0,0,0
24-Mar-2026 09:52:02.866,0.133333333333333,1.12196697385621e-08,0.00241791517840388,0.00208899907398725,0.0056480075,3.4274125e-06,4.2338625e-06,6.05913806648808e-08,2.35759523678032,42.3380925185608,2.65001776677668e-10,4.75894655856378e-09,98.3725490196078,58.5686274509804,1.23529411764706,56.566007613465,1.18302876706238e-06,1.41619983903145e-06,0.00163006374772131,0.00195134394142099,2.79424200923494e-05,3.34497790237148e-05,0.0259440982113417,0.0310575944843283,1.19709670505145,79.6078431372549,3.2258e-06,0,0,0
24-Mar-2026 09:52:03.066,0.133333333333333,2.2553981879085e-08,0.00261891120612162,0.00234927045395538,0.0066589275,4.33466875e-06,5.64515e-06,9.65101412553219e-08,3.33217722352723,129.559226255162,1.74082406409759e-10,6.76854211709986e-09,37.5294117647059,30.421568627451,1.30232558139535,44.914127091913,2.37814570272554e-06,2.846870384865e-06,0.00163244189342404,0.00195419081180586,1.83556645980725e-05,2.1973505609382e-05,0.0259624538759398,0.0310795679899377,1.19709670505145,14.2156862745098,2.52015625e-06,0,0,0
24-Mar-2026 09:52:03.133,0.266666666666667,1.81899277777778e-08,0.00109985226280624,0.00107478115665848,0.00237363,9.0725625e-07,9.0725625e-07,8.36202476916139e-08,28.0656275990192,117.660303475281,1.54596981654048e-10,6.4812118359375e-10,98.3725490196078,64.5392156862745,1,10.8497197155634,1.91798941798942e-06,2.29601881259867e-06,0.00163435988284203,0.00195648683061846,1.63010748853997e-05,1.95139630341089e-05,0.0259787549508252,0.0310990819529718,1.19709670505145,46.6274509803922,7.0564375e-07,0,0,0
24-Mar-2026 09:52:03.333,0.4,4.55971046732026e-08,0.00235169298692426,0.00226583762751402,0.006123305,4.03225e-06,4.93950625e-06,1.54305821479123e-07,7.50852839409702,63.1620545073375,7.21906610366919e-10,6.07270856284564e-09,60.8431372549019,45.2058823529412,1.225,26.1315481253281,4.80786759148104e-06,5.75548245208558e-06,0.00163916775043351,0.00196224231307054,7.61195567335845e-05,9.11224705557507e-05,0.0260548745075588,0.0311902044235276,1.19709670505145,37.5294117647059,3.629025e-06,0,0,0
24-Mar-2026 09:52:03.333,0.533333333333333,6.85485135457516e-08,0.00214944346779912,0.00186157557035013,0.0050466625,2.72176875e-06,3.629025e-06,2.0249897422983e-07,20.3544767809942,107.362251851852,6.38478723791497e-10,3.36773645833815e-09,84.156862745098,44.4240196078431,1.33333333333333,13.4409014186456,7.22791894535592e-06,8.6525179538645e-06,0.00164639566937886,0.00197089483102441,6.7322721167675e-05,8.0591807684921e-05,0.0261221972287265,0.0312707962312125,1.19709670505145,65.3921568627451,2.016125e-06,0,0,0
24-Mar-2026 09:52:03.333,0.466666666666667,5.23610063888889e-08,0.00185690754847759,0.00156162081609868,0.0040147875,1.91531875e-06,2.52015625e-06,1.69211336850825e-07,26.3381417985444,93.0229212878941,5.62882842894583e-10,1.98802963357813e-09,98.3725490196078,63.6050420168067,1.31578947368421,11.3190923589743,5.52106953892668e-06,6.60925415340904e-06,0.00165191673891779,0.00197750408517782,5.93517109814223e-05,7.10497376550264e-05,0.0261815489397079,0.0313418459688675,1.19709670505145,65.3921568627451,1.51209375e-06,0,0,0
24-Mar-2026 09:52:03.466,0.133333333333333,1.15559541176471e-08,0.00146646968374165,0.00101331339221964,0.00237363,8.0645e-07,8.0645e-07,6.17961386683141e-08,21.2754314524679,145.163498098859,7.96064731767294e-11,5.43159566162717e-10,84.156862745098,74.7745098039216,1,13.0501681396075,1.21848739495798e-06,1.45864724565092e-06,0.00165313522631275,0.00197896273242347,8.39389661255041e-06,1.00483059774266e-05,0.0261899428363204,0.0313518942748449,1.19709670505145,18.764705882353,4.03225e-07,0,0,0
24-Mar-2026 09:52:03.600,0.266666666666667,2.68110364052288e-08,0.00146646968374165,0.00101331339221964,0.00237363,8.0645e-07,8.0645e-07,1.08301183210443e-07,49.3612523381331,155.945422535211,1.71925767164952e-10,5.43159566162717e-10,93.8235294117647,80.7450980392157,1,7.44636370622995,2.8270196967676e-06,3.38421596411603e-06,0.00165596224600951,0.00198234694838758,1.81282634065728e-05,2.1701284392313e-05,0.026208071099727,0.0313735955592373,1.19709670505145,28.4313725490196,4.03225e-07,0,0,0
24-Mar-2026 09:52:03.600,0.266666666666667,2.02229197058824e-08,0.00142776820569615,0.00118821527612678,0.0027911425,1.10886875e-06,1.209675e-06,8.97401321714569e-08,23.0920440618806,120.571170764719,1.67725996004012e-10,8.75752690047284e-10,84.156862745098,57.2892156862745,1.09090909090909,12.3564421309454,2.13235294117647e-06,2.55263267988911e-06,0.00165809459895069,0.00198489958106747,1.76854295073365e-05,2.11711693906521e-05,0.0262257565292344,0.0313947667286279,1.19709670505145,37.5294117647059,9.0725625e-07,0,0,0
24-Mar-2026 09:52:03.600,0.133333333333333,1.05776722875817e-08,0.0011593460800526,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,5.82573695918652e-08,19.474336726333,141.481781376518,7.47634938199702e-11,5.43159566162717e-10,84.156862745098,70.2254901960784,1.125,13.8428838385558,1.11533502289805e-06,1.33516388093973e-06,0.00165920993397359,0.00198623474494841,7.88324130532301e-06,9.43700219172764e-06,0.0262336397705397,0.0314042037308196,1.19709670505145,27.8627450980392,4.03225e-07,0,0,0
24-Mar-2026 09:52:03.600,0.2,1.71122891993464e-08,0.0011593460800526,0.00107478115665848,0.00237363,9.0725625e-07,9.0725625e-07,8.0284099527493e-08,26.4029160479849,141.558059467919,1.20885305037857e-10,6.4812118359375e-10,98.3725490196078,67.2875816993464,1,11.3005720353046,1.80436063314215e-06,2.159994168659e-06,0.00166101429460673,0.00198839473911707,1.27464352077465e-05,1.5258715588345e-05,0.0262463862057474,0.031419462446408,1.19709670505145,46.6274509803922,5.0403125e-07,0,0,0
24-Mar-2026 09:52:03.933,0.733333333333333,1.11164915767974e-07,0.00309974865708884,0.0027048065956401,0.0078247875,5.74595625e-06,8.16530625e-06,2.79513397207309e-07,10.7612571025189,100.478437809924,1.10635593258591e-09,1.03301049969296e-08,89.2745098039216,26.5187165775401,1.42105263157895,20.5569976516666,1.17214941532168e-05,1.40317620290957e-05,0.00167273578875995,0.00200242650114617,0.000116656811239347,0.000139649484356431,0.0263630430169868,0.0315591119307644,1.19709670505145,75.0588235294118,5.34273125e-06,0,0,0
24-Mar-2026 09:52:04.000,0.4,4.02547687418301e-08,0.00188045941923817,0.00171815645058841,0.0045793025,2.31854375e-06,3.0241875e-06,1.42004581795421e-07,15.203134221981,160.618055555556,2.50624181712289e-10,2.64779407680482e-09,42.078431372549,27.2941176470588,1.30434782608696,16.3272460697093,4.24455893468498e-06,5.08114751510807e-06,0.00167698034769463,0.00200750764866128,2.6426412149018e-05,3.1634970909921e-05,0.0263894694291358,0.0315907469016743,1.19709670505145,23.3137254901961,1.209675e-06,0,0,0
24-Mar-2026 09:52:04.000,0.266666666666667,2.22176975e-08,0.00109985226280624,0.00107478115665848,0.00237363,9.0725625e-07,9.0725625e-07,9.5548417699658e-08,34.2801594245164,125.714836223507,1.76730910745486e-10,6.4812118359375e-10,84.156862745098,73.7794117647059,1,9.49525143212547,2.34268707482993e-06,2.80442297824552e-06,0.00167932303476946,0.00201031207163952,1.86349292192124e-05,2.23078123671861e-05,0.026408104358355,0.0316130547140415,1.19709670505145,23.3137254901961,5.0403125e-07,0,0,0
24-Mar-2026 09:52:04.000,0.6,6.61639515849673e-08,0.00180053628545266,0.00151997008832946,0.0038598475,1.8145125e-06,2.016125e-06,1.9777516550342e-07,36.0927709355309,116.767761752137,5.66628584740827e-10,1.83316353579917e-09,79.6078431372549,52.5664488017429,1.11111111111111,9.17462258409092,6.97648503845983e-06,8.35152725238098e-06,0.00168629951980792,0.0020186635988919,5.9746670945606e-05,7.15225429267779e-05,0.0264678510293006,0.0316845772569683,1.19709670505145,42.078431372549,1.4112875e-06,0,0,0
24-Mar-2026 09:52:04.200,4.46666666666667,4.42817741813725e-07,0.00258243519502456,0.00217921284933092,0.0060575825,3.72983125e-06,4.8387e-06,7.02383242736116e-07,81.965289002297,52.5092333369226,8.43314049116677e-09,5.4025032694183e-09,98.3725490196078,51.1255487269535,1.2972972972973,5.31025090443578,4.66917600373483e-05,5.58945520937624e-05,0.00173299127984527,0.00207455815098566,0.000889210469666414,0.00106447092333491,0.027357061498967,0.0327490481803032,1.19709670505145,84.156862745098,3.52821875e-06,0,0,0
24-Mar-2026 09:52:04.200,3.86666666666667,3.40518505130719e-07,0.00250117580451791,0.00226583762751402,0.0062992,4.03225e-06,4.93950625e-06,5.89546336931236e-07,56.0735792944349,37.0732740154886,9.18501303630363e-09,6.07270856284564e-09,98.3725490196078,59.5,1.225,6.83958112773469,3.59050842559246e-05,4.29818580573619e-05,0.0017688963641012,0.00211754000904303,0.000968489706113468,0.00115937583606468,0.0283255512050805,0.0339084240163679,1.19709670505145,79.6078431372549,3.8306375e-06,0,0,0
24-Mar-2026 09:52:04.200,1.53333333333333,3.29489906062091e-07,0.00523586491369786,0.00326390744661764,0.0111490125,8.36691875e-06,1.0080625e-05,5.76747263808588e-07,18.1523360800378,44.0843474739293,7.47407923542354e-09,1.81513775752771e-08,98.3725490196078,58.8405797101449,1.20481927710843,14.5070800938846,3.47422024365302e-05,4.15897760630006e-05,0.00180363856653773,0.00215912978510603,0.000788084760857038,0.000943413670523217,0.0291136359659375,0.0348518376868911,1.19709670505145,89.2745098039216,8.16530625e-06,0,0,0
24-Mar-2026 09:52:04.266,2.06666666666667,3.62285275849673e-07,0.00270763069262255,0.00242984015470095,0.00668782,4.6370875e-06,5.64515e-06,6.14409500139545e-07,48.3750563386857,101.738322920651,3.5609519151621e-09,7.48909258757705e-09,84.156862745098,37.5294117647059,1.21739130434783,7.54722623746349,3.82002245342581e-05,4.57293629221859e-05,0.00184183879107198,0.00220485914802821,0.000375475272617298,0.000449480211678461,0.0294891112385548,0.0353013178985696,1.19709670505145,65.3921568627451,4.435475e-06,0,0,0
24-Mar-2026 09:52:04.266,0.2,1.44755139542484e-08,0.00109985226280624,0.000877555139657192,0.00175133,6.048375e-07,6.048375e-07,7.18092065492567e-08,41.0312421311067,140.760853568801,1.02837639778684e-10,3.52792486954085e-10,98.3725490196078,85.8627450980392,1,8.42284059475185,1.52633275532435e-06,1.82716791221088e-06,0.00184336512382731,0.00220668631594042,1.08434462894069e-05,1.29806538244513e-05,0.0294999546848442,0.035314298552394,1.19709670505145,23.3137254901961,4.03225e-07,0,0,0
24-Mar-2026 09:52:04.266,0.266666666666667,2.32036221568627e-08,0.0011593460800526,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,9.8354595455247e-08,42.7197155355109,178.692307692308,1.29852384003106e-10,5.43159566162717e-10,70.5098039215686,60.9852941176471,1.125,8.19941352274636,2.44664532479659e-06,2.92887105674352e-06,0.00184581176915211,0.00220961518699717,1.36919454250347e-05,1.63905827540533e-05,0.0295136466302693,0.0353306891351481,1.19709670505145,23.8823529411765,4.03225e-07,0,0,0
24-Mar-2026 09:52:04.266,0.266666666666667,2.80415315196078e-08,0.00237661014371179,0.00234927045395538,0.006475095,4.33466875e-06,4.93950625e-06,1.11590002190434e-07,4.14292044497507,49.8143567683828,5.62920678670808e-10,6.76854211709986e-09,84.156862745098,49.1862745098039,1.13953488372093,38.8445977678418,2.95676603974923e-06,3.53953488379182e-06,0.00184876853519185,0.00221315472188096,5.935570047601e-05,7.10545134658521e-05,0.0295730023307453,0.0354017436486139,1.19709670505145,65.3921568627451,3.93144375e-06,0,0,0
24-Mar-2026 09:52:04.266,0.666666666666667,8.68072267647059e-08,0.00204123941107684,0.00202662678443928,0.00528828,3.2258e-06,3.629025e-06,2.37025308862175e-07,19.9773768549215,67.5116525423729,1.28581101921957e-09,4.34527652930173e-09,93.8235294117647,60.3882352941176,1.125,13.6095171249233,9.1531612645058e-06,1.09572191905444e-05,0.00185792169645636,0.0022241119410715,0.000135578984068875,0.000162301155103073,0.0297085813148142,0.035564044803717,1.19709670505145,65.9607843137255,3.0241875e-06,0,0,0
24-Mar-2026 09:52:04.266,0.266666666666667,2.25386962254902e-08,0.00154903802014521,0.00134048761799221,0.00338455,1.4112875e-06,1.6129e-06,9.64665307070577e-08,17.9243858592911,103.026288481494,2.18766458131107e-10,1.25743199250575e-09,75.0588235294118,58.7107843137255,1.14285714285714,14.6298150213953,2.3765339469121e-06,2.84494095729138e-06,0.00186029823040327,0.00222695688202879,2.30672577061628e-05,2.761373819462e-05,0.0297316485725203,0.0355916585419116,1.19709670505145,37.5294117647059,1.0080625e-06,0,0,0
24-Mar-2026 09:52:04.400,2.13333333333333,1.81173209232026e-07,0.00261083796955768,0.00242984015470095,0.00703961,4.6370875e-06,5.64515e-06,3.87097278527767e-07,24.1916102803372,35.9075093360529,5.04555210266615e-09,7.48909258757705e-09,98.3725490196078,51.5140931372549,1.21739130434783,11.9791271011671,1.91033357787559e-05,2.28685403162402e-05,0.00187940156618203,0.00224982542234503,0.000532015061250022,0.000636873476860145,0.0302636636337703,0.0362285320187717,1.19709670505145,84.156862745098,4.435475e-06,0,0,0
24-Mar-2026 09:52:04.533,0.533333333333333,4.34876844771242e-08,0.00162142745752007,0.00138753650685194,0.0033924875,1.51209375e-06,2.016125e-06,1.49509339383223e-07,31.1843677402028,76.2441127694859,5.7037432658707e-10,1.39453475021269e-09,98.3725490196078,71.4338235294118,1.33333333333333,10.113707653568,4.5854452892268e-06,5.48922144692708e-06,0.00188398701147125,0.00225531464379196,6.01416309097897e-05,7.19953481985294e-05,0.0303238052646801,0.0363005273669703,1.19709670505145,56.2941176470588,1.31048125e-06,0,0,0
24-Mar-2026 09:52:04.533,0.4,4.32431140196078e-08,0.00176858582823484,0.00134048761799221,0.0034134425,1.4112875e-06,1.51209375e-06,1.4894826211195e-07,34.3900221064323,112.44746162928,3.84562829547661e-10,1.25743199250575e-09,93.8235294117647,68.8039215686274,1.07142857142857,9.47501823780443,4.55965719621182e-06,5.45835060574928e-06,0.00188854666866747,0.00226077299439771,4.05492229895258e-05,4.85413412331578e-05,0.0303643544876697,0.0363490687082034,1.19709670505145,47.1960784313725,1.209675e-06,0,0,0
24-Mar-2026 09:52:04.533,0.333333333333333,2.27297668954248e-08,0.00214837442795917,0.00171815645058841,0.0046580425,2.31854375e-06,2.41935e-06,9.70109567461436e-08,8.58441639950097,66.1252614199229,3.4373802700123e-10,2.64779407680482e-09,65.3921568627451,44.921568627451,1.04347826086956,23.899813255807,2.39668089458005e-06,2.86905880196154e-06,0.00189094334956205,0.00226364205319967,3.62445583293824e-05,4.33882413521486e-05,0.030400599045999,0.0363924569495556,1.19709670505145,42.078431372549,1.91531875e-06,0,0,0
24-Mar-2026 09:52:04.533,0.2,1.62639354248366e-08,0.00127,0.00124105038023342,0.00279908,1.209675e-06,1.6129e-06,7.7608250615167e-08,16.2990135177947,96.5534591194969,1.68444875752281e-10,9.97847839507601e-10,98.3725490196078,70.3202614379085,1.33333333333333,15.5869381207723,1.71490818549642e-06,2.05291093832352e-06,0.00189265825774754,0.002265694964138,1.7761229904503e-05,2.12619097963418e-05,0.0304183602759035,0.0364137188593519,1.19709670505145,42.078431372549,1.0080625e-06,0,0,0
24-Mar-2026 09:52:04.533,0.133333333333333,1.03331018300654e-08,0.0011593460800526,0.00101331339221964,0.0021688425,8.0645e-07,9.0725625e-07,5.73558789295962e-08,19.0240630447993,147.78354978355,6.9920514463211e-11,5.43159566162717e-10,70.5098039215686,65.6764705882353,1.125,14.0604592772418,1.08954692988306e-06,1.30429303976194e-06,0.00189374780467743,0.00226699925717776,7.37258599809561e-06,8.82569840602868e-06,0.0304257328619016,0.036422544557758,1.19709670505145,9.66666666666667,4.03225e-07,0,0,0
24-Mar-2026 09:52:04.600,0.266666666666667,4.60251029738562e-08,0.00207632910153196,0.00179130192776413,0.0048129825,2.52015625e-06,3.0241875e-06,1.55269913973938e-07,15.3388324498653,151.111055900621,3.04577998608684e-10,3.00056103515625e-09,65.3921568627451,45.7745098039216,1.2,16.2308085674795,4.85299675425726e-06,5.80950642414673e-06,0.00189860080143168,0.00227280876360191,3.21154314310983e-05,3.84452771474734e-05,0.0304578482933327,0.0364609898349054,1.19709670505145,32.4117647058823,9.0725625e-07,0,0,0
